# %ECSV 1.0
# ---
# datatype:
# - {name: _idx, datatype: int64}
# - {name: c_ID, datatype: int64}
# - {name: _name, datatype: int64}
# - {name: area_ellipse, unit: deg2, datatype: float64}
# - {name: area_exact, unit: deg2, datatype: float64}
# - {name: flux, unit: Jy, datatype: float64}
# - {name: peak, unit: Jy / beam, datatype: float64}
# - {name: ring_std, unit: Jy / beam, datatype: float64}
# - {name: x_peak_px, datatype: int64}
# - {name: y_peak_px, datatype: int64}
# - {name: x_peak, datatype: float64}
# - {name: y_peak, datatype: float64}
# - {name: npix, datatype: int64}
# - {name: major_fwhm, unit: deg, datatype: float64}
# - {name: minor_fwhm, unit: deg, datatype: float64}
# - {name: major_sigma, unit: deg, datatype: float64}
# - {name: minor_sigma, unit: deg, datatype: float64}
# - {name: position_angle, unit: deg, datatype: float64}
# - {name: radius, datatype: float64}
# - {name: x_cen, datatype: float64}
# - {name: y_cen, datatype: float64}
# - {name: x_cen_px, datatype: float64}
# - {name: y_cen_px, datatype: float64}
# - {name: radial_d_px, datatype: float64}
# - {name: radial_d_AU, unit: AU, datatype: float64}
# - {name: rejected, datatype: float64}
# - {name: 100.0GHz_snr, datatype: float64}
# - {name: core_score, datatype: int64}
# - {name: detection_score, datatype: int64}
# - {name: G2018, datatype: string}
# - {name: notes, datatype: string}
# - {name: Schmiedeke16, datatype: string}
# schema: astropy-2.0
_idx c_ID _name area_ellipse area_exact flux peak ring_std x_peak_px y_peak_px x_peak y_peak npix major_fwhm minor_fwhm major_sigma minor_sigma position_angle radius x_cen y_cen x_cen_px y_cen_px radial_d_px radial_d_AU rejected 100.0GHz_snr core_score detection_score G2018 notes Schmiedeke16
19266 1 31 1.925965427695698e-10 6.000000000000001e-10 0.0004217548072449931 0.0005542885046452284 5.0662546532502025e-05 3018 2931 266.83436664399227 -28.38536833925625 24 1.8624717694751387e-05 1.3166680608237865e-05 7.909189381181186e-06 5.591374439002967e-06 66.96501482624839 6.650055589178949e-06 266.8343652938616 -28.38536661013844 3018.237560013948 2931.345824164742 150.57887346221398 23038.56764014444 0.0 3.805357767 1 1 239 "" ""
19293 1 32 7.101012049634708e-10 2.3250000000000006e-09 0.002299979637619913 0.0010194515343755484 5.0662546532502025e-05 3024 2942 266.8343325440294 -28.3853133393284 93 3.352059474878071e-05 2.697280088266954e-05 1.4234885939379776e-05 1.1454293902239582e-05 84.2166884840876 1.276912554619594e-05 266.8343360482297 -28.385321758381373 3023.38342547194 2940.316187999638 140.3716412306601 21476.86110883557 0.0 5.705235868 2 2 239 multiple? ""
19334 1 33 1.0773766230786262e-10 3.2500000000000007e-10 0.00028554098576152675 0.0005695285508409142 5.0662546532502025e-05 3109 2942 266.8338494634773 -28.385313339438607 13 1.4302607670640503e-05 9.591131258835629e-06 6.073758247820811e-06 4.072978433776485e-06 51.14665119863028 4.973759780623328e-06 266.83385165266264 -28.38531604499083 3108.6148029464493 2941.458890225698 135.57885209690238 20743.564371013057 0.0 4.2140553 1 1 "" filament ""
19354 1 34 1.6464451985136848e-10 4.750000000000001e-10 0.00041910783600694965 0.0005696795415133238 5.0662546532502025e-05 3110 2948 266.83384378023777 -28.38528333942977 19 1.6653550158407856e-05 1.2588035612037022e-05 7.072111600862892e-06 5.3456465340524895e-06 65.40065298292065 6.148577792269129e-06 266.83384406616017 -28.38528699245261 3109.9496894663225 2947.2693955227132 130.37600478561865 19947.52873218897 0.0 4.370640314 1 1 "" filament ""
19359 1 35 1.3880965602159186e-10 4.0000000000000007e-10 0.00015186805305667173 0.00027617509476840496 5.0662546532502025e-05 3095 2947 266.83392902971667 -28.385288339537652 16 1.672764161286182e-05 1.0565802177848022e-05 7.103575344604292e-06 4.486883063588477e-06 -157.74349172394446 5.645609967455215e-06 266.8339243613082 -28.38528559270271 3095.821426387057 2947.549366078061 126.70998634159183 19386.62791043522 0.0 1.289442043 0 0 "" "" ""
19392 1 36 7.62502596385471e-10 2.8000000000000003e-09 0.0026000714325898665 0.0010586584685370326 5.0662546532502025e-05 3044 2960 266.83421887788205 -28.385223339507572 112 4.2196734164468396e-05 2.300805990089711e-05 1.791930311342063e-05 9.770623428082258e-06 64.2762329350234 1.323188432593389e-05 266.83422114542356 -28.385230537646343 3043.601018383528 2958.5603717150366 116.94037550086537 17891.87745198174 0.0 5.572816077 1 2 "" "" ""
19401 1 37 1.3871628947248692e-10 3.7500000000000005e-10 0.00022102384283038934 0.00038193922955542803 5.0662546532502025e-05 3119 2955 266.83379263063495 -28.385248339339572 15 1.3417301292309356e-05 1.3163755387852315e-05 5.697803244295473e-06 5.59013221228092e-06 89.33912109464764 5.643710964886035e-06 266.83378849686704 -28.385248290815845 3119.7273538421796 2955.009703125082 126.351216328368 19331.736098831017 0.0 1.907532358 0 0 "" "" ""
19416 1 38 4.5740894918130606e-10 1.4750000000000002e-09 0.002138093505231382 0.0012846130412071943 5.0662546532502025e-05 3085 2960 266.83398586275473 -28.38522333958006 59 3.0240519428872857e-05 1.9258964077453626e-05 1.2841966201487556e-05 8.178529020972601e-06 141.57103267721334 1.0248336121791442e-05 266.83398071009503 -28.385223137890307 3085.9066323532775 2960.0403373794697 112.82003579822239 17261.465477425878 0.0 5.209799409 1 2 "" HII ""
19426 1 39 2.3698810271168203e-10 7.250000000000001e-10 0.00028391494048022453 0.0003005986218340695 5.0662546532502025e-05 3147 2962 266.83363349845604 -28.385213338936882 29 2.2925875390054635e-05 1.3161886122477847e-05 9.735722879729997e-06 5.58933840836439e-06 136.14946123600873 7.376737071691443e-06 266.83363087594284 -28.38521700094688 3147.4614397546775 2961.267596361517 134.00035113910988 20502.05372378647 0.0 4.994859664 0 0 "" "" ""
19433 1 40 6.030980103508053e-10 4.925000000000001e-09 0.08485033681943155 0.06133618950843811 5.0662546532502025e-05 3058 2967 266.83413931171475 -28.38518833957689 197 2.935550232616614e-05 2.615868401151672e-05 1.2466134042009279e-05 1.11085702989134e-05 121.47253754790317 1.1767791906782578e-05 266.8341365328178 -28.385187606838837 3058.4889587716407 2967.146547925083 105.72036060807484 16175.215172937007 0.0 286.7152556 1 2 179_f10.38 HII ""
19441 1 41 9.319854474989077e-11 2.7500000000000003e-10 0.00029320205422683505 0.0006872524390928447 5.0662546532502025e-05 3093 2962 266.83394039639967 -28.385213339548006 11 1.4175275285749197e-05 8.371343098394696e-06 6.019685162635386e-06 3.5549820955786334e-06 177.60874970898965 4.625999672956014e-06 266.83393879476256 -28.38521425950421 3093.2818146841373 2961.816008479142 112.22044209375785 17169.727640713092 0.0 5.582978329 0 2 "" "" ""
19443 1 42 1.1419327460996978e-10 3.2500000000000007e-10 0.00017719596744535815 0.000361343176336959 5.0662546532502025e-05 3110 2964 266.83384378040074 -28.385203339429765 13 1.552058579501178e-05 9.368065757211842e-06 6.5909859344720295e-06 3.978251237065853e-06 55.404935850056454 5.120605232518612e-06 266.83384594600165 -28.3852045100348 3109.6189528480613 2963.7658796746678 114.58538482713736 17531.56387885436 0.0 1.617946727 0 0 "" "" ""
19447 1 43 1.5254373206157246e-10 4.750000000000001e-10 0.0005104375948604621 0.0007603968842886388 5.0662546532502025e-05 3178 2965 266.83345731638843 -28.385198338275416 19 1.831213778032731e-05 1.0606517979952758e-05 7.77644891335492e-06 4.50417347276036e-06 135.20171842126538 5.918316898224474e-06 266.8334573924419 -28.385198452853235 3177.986617944799 2964.9770845036023 150.62226802410683 23045.20700788715 0.0 7.586309037 1 2 "" "" ""
19469 1 44 5.925256107392011e-10 1.7750000000000004e-09 0.0007572692317562988 0.0003587575047276914 5.0662546532502025e-05 3147 2978 266.8336334987776 -28.385133338936882 71 4.005048580691633e-05 1.8837221764123435e-05 1.7007875353969968e-05 7.999431550564985e-06 85.41624830245952 1.1664190272566028e-05 266.8336384725541 -28.385144955046623 3146.124834063279 2975.6767811273726 121.5428052946482 18596.049210183788 0.0 2.328329794 0 0 "" "" ""
19470 1 45 2.1033731938068594e-10 6.250000000000001e-10 0.0006512525385844162 0.0007446475210599601 5.0662546532502025e-05 3175 2973 266.83347436649257 -28.38515833834934 25 2.35275023311624e-05 1.1383033712383106e-05 9.991210318091708e-06 4.833929342670216e-06 80.0738859651416 6.949590255936887e-06 266.8334769475028 -28.385163819849325 3174.545854727562 2971.9037022047105 143.3001087024345 21924.916631742883 0.0 8.885677649 1 2 "" "" ""
19475 1 46 1.90207754807018e-10 5.500000000000001e-10 0.0002079310435996374 0.00026054203044623137 5.0662546532502025e-05 3013 2970 266.8343950598934 -28.385173339189635 22 2.2227339532687775e-05 1.0895778051624303e-05 9.439082013757719e-06 4.627010915172119e-06 171.69154557725122 6.608686367718004e-06 266.83439512095646 -28.385170224012338 3012.989253955065 2970.6230354304234 117.30113850308946 17947.074191970925 0.0 1.155063112 0 0 "" "" ""
19505 1 47 1.5317082692749428e-10 4.250000000000001e-10 0.0001665961864021906 0.00030369279556907713 5.0662546532502025e-05 3032 2976 266.83428707726 -28.385143339411375 17 1.840063421550929e-05 1.0598899576462348e-05 7.814029889178836e-06 4.5009382346764625e-06 154.25118942328223 5.930469281187594e-06 266.8342884170297 -28.38514071099823 3031.764260661482 2976.525682184145 103.6062743395403 15851.759974087747 0.0 2.014034668 0 0 "" "" ""
19534 1 48 5.761292947878961e-10 1.7500000000000004e-09 0.0010529356019580056 0.0004621111729647964 5.0662546532502025e-05 3140 2986 266.83367328196016 -28.385093339054887 70 3.741711616048933e-05 1.960501409255975e-05 1.5889586229506365e-05 8.325482931882415e-06 90.49266072252581 1.1501672876083249e-05 266.83367318979435 -28.38508950694619 3140.0162194453164 2986.7664216861735 109.04571967671464 16683.995110146094 0.0 3.21191952 0 1 "" "" ""
19537 1 49 4.369508797138931e-10 9.500000000000002e-10 0.00037859444338135377 0.00027816594229079783 5.0662546532502025e-05 3192 2982 266.8333777508129 -28.385113337902418 38 2.873441256251804e-05 1.936189263079307e-05 1.2202381503908247e-05 8.22223875308425e-06 -163.79622778802744 1.0016531040302969e-05 266.8333757723542 -28.385102148326144 3192.348131252236 2984.237913283553 148.9491744211109 22789.22368637056 0.0 2.560243877 0 0 "" "" ""
19586 1 50 1.0013327097503984e-09 2.7750000000000004e-09 0.0020696821219354654 0.0005873005138710141 5.0662546532502025e-05 3152 2992 266.83360508262297 -28.385063338845512 111 4.9262053906698424e-05 2.5881139904752525e-05 2.0919668154961274e-05 1.0990708168705253e-05 157.6705158031409 1.5163178020366838e-05 266.83359079008017 -28.385061212530335 3154.5148389768356 2992.4252534001157 114.63349836679022 17538.92525029547 0.0 3.040376714 1 1 "" extended ""
19587 1 51 1.312714724544458e-10 3.7500000000000005e-10 0.00014550258839743268 0.00026382936630398035 5.0662546532502025e-05 3185 2990 266.8334175340844 -28.385073338094685 15 1.6753265503547936e-05 9.976734107829229e-06 7.11445680908825e-06 4.236728886728202e-06 117.4463442122206 5.490175286495354e-06 266.83341567036916 -28.385077939684734 3185.327924140943 2989.0796802421287 140.42434909531536 21484.925411827877 0.0 2.431308879 0 0 "" "" ""
19617 1 52 9.34197860997589e-10 3.2250000000000003e-09 0.0034390429089254703 0.0013767105992883444 5.0662546532502025e-05 3168 2999 266.83351415020763 -28.385028338513546 129 3.800448977248979e-05 3.129835229328233e-05 1.6139020836299316e-05 1.3291186457889602e-05 69.52650096571452 1.464604844942893e-05 266.8335102612317 -28.385035513350562 3168.684276527875 2997.5650294906363 122.01808948860199 18668.7676920638 0.0 8.820069042 2 2 "" "" ""
19672 1 53 5.222638221551159e-10 1.5250000000000002e-09 0.0007249920596549632 0.0003826036991085857 5.0662546532502025e-05 3159 3008 266.83356529998554 -28.384983338707706 61 4.316990675325848e-05 1.540374585352834e-05 1.8332571460971703e-05 6.5413685797489e-06 53.23381437261418 1.0950803940387284e-05 266.83356324488705 -28.384983775661937 3159.3616037509832 3007.912607667983 108.34779031370074 16577.211918000685 0.0 3.29650066 0 0 "" "" ""
19685 1 54 5.030011428328007e-10 1.4500000000000002e-09 0.0009638940363891577 0.00048807289567776024 5.0662546532502025e-05 3186 3008 266.83341185134657 -28.384983338067926 58 3.141477555143632e-05 2.0386962450060913e-05 1.3340626863494972e-05 8.65754582524499e-06 -161.08332895008704 1.0746957169738887e-05 266.83341138063287 -28.384989479651082 3186.082817647314 3006.7716829257106 131.41393621185836 20106.332240551845 0.0 4.232530945 1 1 "" "" ""
19711 1 55 1.5395856104336406e-10 4.500000000000001e-10 0.00031906992417019263 0.0004654994118027389 5.0662546532502025e-05 3196 3010 266.83335501858375 -28.384973337787365 18 1.674282736955196e-05 1.170826534665771e-05 7.110024141709695e-06 4.972042501236577e-06 174.78043479162272 5.9456994725094135e-06 266.8333547841391 -28.384970252205584 3196.0412552416974 3010.617116111728 138.39830720199214 21174.941001271618 0.0 2.750125356 0 0 "" "" ""
